order_id,order_date,region,city,customer_lat,customer_lon,depot_id,depot_lat,depot_lon,vehicle_id_planned,priority,package_weight_kg,service_time_min,time_window_start,time_window_end,distance_km_est,traffic_factor,travel_time_min_est,delivery_duration_min_est,delivered_late,fuel_cost_est,co2_kg_est,status
ORD04407,2024-01-28,West,Kano,12.053306706867868,8.51399458521095,DEP4,12.167982292907224,8.502435717318543,VEH29,Medium,28.99,6,13:00:00,15:00:00,13.48,0.99,20.0,26.0,False,8.09,3.37,Delivered
ORD04408,2024-06-21,West,Ibadan,7.358291008697422,3.9444097753366028,DEP5,7.17752699905863,4.102462304952187,VEH33,High,0.88,27,11:00:00,13:00:00,77.82,1.13,131.9,158.9,False,46.69,19.45,In Transit
ORD04409,2024-06-07,North,Kano,12.006976004980276,8.533553095866909,DEP1,12.045147340138282,8.606792763667782,VEH4,Medium,8.63,25,18:00:00,20:00:00,25.34,0.85,32.3,57.3,False,15.2,6.33,In Transit
ORD04410,2024-04-19,East,Abuja,8.98975671441789,7.301355157190486,DEP1,8.964689730193232,7.470464490958823,VEH33,Medium,16.15,24,09:00:00,11:00:00,35.59,0.89,47.5,71.5,False,21.35,8.9,In Transit
ORD04411,2024-06-05,East,Ibadan,7.392594133531285,3.9154287283093474,DEP2,7.448026721372086,4.043583787537021,VEH30,Medium,29.44,6,07:00:00,09:00:00,29.05,1.16,50.5,56.5,False,17.43,7.26,In Transit
ORD04412,2024-02-24,North,Ibadan,7.327886160936461,4.027582567070784,DEP4,7.484054300033023,3.9442023624022267,VEH48,Medium,48.29,16,16:00:00,18:00:00,55.58,1.03,85.9,101.9,False,33.35,13.89,Delivered
ORD04413,2024-03-07,South,Abuja,8.995593460158808,7.407349128962683,DEP4,9.220666644632537,7.545287491262579,VEH35,Low,30.43,13,13:00:00,15:00:00,40.56,1.26,76.7,89.7,True,24.34,10.14,Pending
ORD04414,2024-06-09,South,Port Harcourt,4.868028070911808,7.0321249568788256,DEP4,4.8061016676859705,7.122046522951178,VEH23,Low,43.89,30,14:00:00,16:00:00,79.52,0.82,97.8,127.8,False,47.71,19.88,In Transit
ORD04415,2024-05-28,South,Port Harcourt,4.740474468756918,7.120355636057105,DEP4,4.9491291312180135,7.005322713259484,VEH45,High,29.42,9,18:00:00,20:00:00,90.77,1.44,196.1,205.1,True,54.46,22.69,Pending
ORD04416,2024-04-30,South,Abuja,9.133118569152177,7.340517787671936,DEP3,9.168613122941577,7.239039372938823,VEH50,Medium,44.75,8,08:00:00,10:00:00,16.62,1.26,31.4,39.4,False,9.97,4.16,In Transit
ORD04417,2024-01-19,South,Abuja,9.09854865485047,7.453979931175916,DEP2,9.097131000943381,7.222426630150293,VEH1,Low,35.44,22,18:00:00,20:00:00,39.55,1.02,60.5,82.5,False,23.73,9.89,Delivered
ORD04418,2024-05-27,East,Ibadan,7.4758347099067475,3.9650799531919456,DEP5,7.461787629307765,3.9575304547742594,VEH8,Medium,38.61,12,08:00:00,10:00:00,75.7,1.26,143.1,155.1,False,45.42,18.93,Pending
ORD04419,2024-07-17,West,Kano,12.101748612288755,8.583858706816628,DEP4,12.084676939319262,8.711011185121968,VEH2,Low,19.11,23,14:00:00,16:00:00,46.8,1.48,103.9,126.9,False,28.08,11.7,Pending
ORD04420,2024-05-05,South,Kano,11.908658203425322,8.558959130792184,DEP4,11.996685184935469,8.392485997227677,VEH42,High,45.01,6,17:00:00,19:00:00,30.05,0.98,44.2,50.2,False,18.03,7.51,Pending
ORD04421,2024-03-09,North,Abuja,9.140565239070748,7.354196645700495,DEP2,9.139549037560808,7.527201257560784,VEH41,Medium,39.73,15,16:00:00,18:00:00,78.63,0.86,101.4,116.4,False,47.18,19.66,Delivered
ORD04422,2024-03-23,West,Ibadan,7.293469393514473,3.9083540071474774,DEP5,7.191879152478408,3.9471718946077057,VEH18,High,20.04,26,15:00:00,17:00:00,56.59,1.01,85.7,111.7,False,33.95,14.15,In Transit
ORD04423,2024-01-08,West,Port Harcourt,4.812750800598085,7.0167489531718115,DEP1,4.693683236889323,7.109546672455126,VEH28,Low,33.84,5,13:00:00,15:00:00,83.26,1.41,176.1,181.1,False,49.96,20.82,In Transit
ORD04424,2024-03-12,South,Lagos,6.565292380873583,3.4166996173395026,DEP2,6.347070266134589,3.2231116965832687,VEH29,Low,40.72,6,18:00:00,20:00:00,24.83,1.05,39.1,45.1,False,14.9,6.21,Delivered
ORD04425,2024-07-05,West,Lagos,6.453459470735176,3.318230393714984,DEP3,6.634566894148082,3.2839438478062153,VEH19,Low,22.73,17,14:00:00,16:00:00,16.86,1.27,32.1,49.1,False,10.12,4.21,Delivered
ORD04426,2024-03-02,West,Port Harcourt,4.861253946826695,7.0221384635797435,DEP4,4.9294986584491,6.9457626607688505,VEH12,Low,34.75,16,13:00:00,15:00:00,73.54,1.48,163.3,179.3,False,44.12,18.39,In Transit
ORD04427,2024-07-08,East,Lagos,6.470864333037343,3.2979420960085504,DEP3,6.429614168915915,3.2283448786328477,VEH24,High,8.9,18,12:00:00,14:00:00,34.74,1.09,56.8,74.8,True,20.84,8.69,Pending
ORD04428,2024-07-13,West,Kano,12.082944845150276,8.531023154300005,DEP3,12.190903590368487,8.71596128395847,VEH5,Medium,44.13,10,13:00:00,15:00:00,93.09,1.33,185.7,195.7,False,55.85,23.27,Pending
ORD04429,2024-03-05,North,Lagos,6.582155966323413,3.366763659321124,DEP5,6.528580093870498,3.5521941707066538,VEH33,High,19.22,20,08:00:00,10:00:00,6.11,1.33,12.2,32.2,False,3.67,1.53,Delivered
ORD04430,2024-06-24,South,Kano,12.016831502343504,8.654875192468664,DEP1,11.832420506644386,8.640392796190318,VEH41,Low,12.76,9,09:00:00,11:00:00,90.52,0.88,119.5,128.5,False,54.31,22.63,Delivered
ORD04431,2024-05-14,South,Ibadan,7.446113854545013,3.864710850394382,DEP1,7.1875389421988,3.841023772016769,VEH21,High,16.99,30,06:00:00,08:00:00,63.4,0.89,84.6,114.6,True,38.04,15.85,Delivered
ORD04432,2024-02-24,South,Lagos,6.511865986718215,3.3200527204205748,DEP1,6.666521328618825,3.197186603180522,VEH19,High,18.12,13,14:00:00,16:00:00,63.87,1.44,138.0,151.0,False,38.32,15.97,In Transit
ORD04433,2024-04-26,West,Port Harcourt,4.889198684538779,7.128838399903433,DEP1,4.640741317473193,7.186169304585384,VEH24,High,39.11,13,07:00:00,09:00:00,90.44,1.02,138.4,151.4,False,54.26,22.61,In Transit
ORD04434,2024-04-09,North,Port Harcourt,4.897953021254673,7.03032821701729,DEP3,4.86923987421032,7.019471596482799,VEH21,Medium,21.67,22,15:00:00,17:00:00,55.57,1.05,87.5,109.5,False,33.34,13.89,Delivered
ORD04435,2024-01-26,West,Lagos,6.582947398853847,3.4059277470830476,DEP3,6.600302304615578,3.2716139200887056,VEH24,Medium,48.49,25,12:00:00,14:00:00,66.7,0.94,94.0,119.0,False,40.02,16.68,Delivered
ORD04436,2024-07-11,West,Port Harcourt,4.865698048694207,6.984542820641525,DEP3,4.640953958519804,7.060821358458334,VEH31,High,27.9,18,12:00:00,14:00:00,20.52,1.04,32.0,50.0,False,12.31,5.13,In Transit
ORD04437,2024-04-10,North,Port Harcourt,4.904753859135739,7.006800646417498,DEP5,4.677827224306148,7.246824783466182,VEH23,Low,15.46,5,14:00:00,16:00:00,68.66,0.96,98.9,103.9,False,41.2,17.16,In Transit
ORD04438,2024-05-30,West,Abuja,9.086524239397278,7.3758563973219236,DEP3,9.261131704463676,7.371722349820195,VEH22,Medium,29.42,10,07:00:00,09:00:00,94.59,1.49,211.4,221.4,False,56.75,23.65,Pending
ORD04439,2024-05-26,West,Kano,11.922531672801,8.65876414240848,DEP5,11.9550465976749,8.629831482482246,VEH9,High,19.06,22,14:00:00,16:00:00,41.31,0.91,56.4,78.4,False,24.79,10.33,Pending
ORD04440,2024-04-02,East,Port Harcourt,4.830153291685573,7.059143189188945,DEP3,4.69134231541536,7.066492171733577,VEH10,Low,48.67,5,12:00:00,14:00:00,72.01,1.14,123.1,128.1,True,43.21,18.0,Delivered
ORD04441,2024-04-02,North,Ibadan,7.460716797116276,3.962062871301061,DEP4,7.231519199491122,3.9660038591249824,VEH39,Low,9.46,24,14:00:00,16:00:00,77.22,1.48,171.4,195.4,False,46.33,19.3,Delivered
ORD04442,2024-06-14,West,Abuja,9.048663716908665,7.385583576025039,DEP3,9.04509858673545,7.3127199903179525,VEH3,Low,39.81,17,18:00:00,20:00:00,62.54,0.84,78.8,95.8,False,37.52,15.63,In Transit
ORD04443,2024-04-20,South,Port Harcourt,4.883361267004627,6.987217646230642,DEP5,5.0072604646836485,7.000465255601027,VEH3,Low,31.01,10,18:00:00,20:00:00,9.63,1.04,15.0,25.0,False,5.78,2.41,In Transit
ORD04444,2024-01-15,South,Abuja,9.136970791472155,7.394041698390652,DEP1,9.238341393417608,7.428655376420323,VEH35,High,46.46,11,15:00:00,17:00:00,98.3,1.12,165.1,176.1,False,58.98,24.57,Pending
ORD04445,2024-01-06,North,Abuja,9.089531314515561,7.465584128650254,DEP1,8.965113202214324,7.543251829512444,VEH8,High,29.8,13,16:00:00,18:00:00,73.1,0.86,94.3,107.3,True,43.86,18.27,In Transit
ORD04446,2024-05-08,East,Kano,12.05543753669068,8.554057380914733,DEP3,12.124292910739937,8.595561015321083,VEH34,Medium,14.09,15,11:00:00,13:00:00,95.37,1.34,191.7,206.7,True,57.22,23.84,In Transit
ORD04447,2024-02-09,West,Kano,12.09933721477473,8.564793979682442,DEP1,12.061887853416655,8.636535471145491,VEH22,Low,34.53,13,09:00:00,11:00:00,5.76,1.0,8.6,21.6,False,3.46,1.44,In Transit
ORD04448,2024-03-29,West,Kano,12.084067514758162,8.576664010974445,DEP5,12.18645747163262,8.47730126905799,VEH14,Medium,49.87,7,13:00:00,15:00:00,70.36,1.34,141.4,148.4,False,42.22,17.59,Delivered
ORD04449,2024-06-15,West,Abuja,9.055872234440507,7.480001624252124,DEP1,9.094685160383449,7.470975352089854,VEH43,Low,5.19,15,11:00:00,13:00:00,63.9,1.42,136.1,151.1,False,38.34,15.97,In Transit
ORD04450,2024-04-20,South,Ibadan,7.313156645643198,3.9945451869269695,DEP2,7.187660303597863,4.1174812066250075,VEH35,High,49.15,30,15:00:00,17:00:00,36.71,0.87,47.9,77.9,False,22.03,9.18,Delivered
ORD04451,2024-04-21,East,Ibadan,7.409215273632629,3.852966902829496,DEP1,7.370494512518875,3.855711670055155,VEH30,High,23.93,22,08:00:00,10:00:00,3.79,0.84,4.8,26.8,False,2.27,0.95,Delivered
ORD04452,2024-01-12,North,Port Harcourt,4.718795165768676,7.073626374009423,DEP5,4.839637167070084,6.943063199414642,VEH40,High,32.51,23,07:00:00,09:00:00,88.65,0.99,131.6,154.6,False,53.19,22.16,Delivered
ORD04453,2024-02-03,East,Port Harcourt,4.881998761575797,7.082301827200436,DEP4,4.629128177269193,6.999859958331774,VEH39,Medium,25.63,25,13:00:00,15:00:00,73.71,1.0,110.6,135.6,False,44.23,18.43,Pending
ORD04454,2024-02-20,West,Ibadan,7.474046020971587,3.983907948101017,DEP5,7.326625470865745,3.7858100156308447,VEH19,Low,9.48,18,14:00:00,16:00:00,49.79,1.15,85.9,103.9,False,29.87,12.45,Pending
ORD04455,2024-05-31,West,Port Harcourt,4.869143752964271,7.095035325114451,DEP2,4.696109215407127,7.087782648223306,VEH28,Medium,1.52,23,17:00:00,19:00:00,41.06,1.33,81.9,104.9,False,24.64,10.27,Pending
ORD04456,2024-01-02,South,Lagos,6.504301718657433,3.4463192479602847,DEP4,6.714862116050113,3.4220850410797463,VEH5,High,7.68,29,06:00:00,08:00:00,39.21,0.81,47.6,76.6,False,23.53,9.8,Delivered
ORD04457,2024-07-03,South,Kano,12.022745184768151,8.65621370019476,DEP1,12.054176031569217,8.706334491673381,VEH13,High,40.1,26,13:00:00,15:00:00,85.4,0.99,126.8,152.8,False,51.24,21.35,Pending
ORD04458,2024-07-17,East,Lagos,6.598653704564084,3.4100187996926983,DEP1,6.4402902226377945,3.5741178859985046,VEH37,Low,47.53,25,10:00:00,12:00:00,58.3,1.39,121.6,146.6,False,34.98,14.57,Delivered
ORD04459,2024-02-13,East,Port Harcourt,4.767898897743974,7.033007399322178,DEP3,4.689188704297534,7.057841057051699,VEH27,High,25.05,10,08:00:00,10:00:00,22.86,1.27,43.5,53.5,True,13.72,5.71,In Transit
ORD04460,2024-04-18,West,Kano,11.925758059105084,8.504238290213943,DEP2,11.956161987464954,8.555829911113882,VEH41,Low,16.33,24,09:00:00,11:00:00,27.28,1.04,42.6,66.6,False,16.37,6.82,In Transit
ORD04461,2024-05-13,South,Lagos,6.45707511479042,3.3598904938265752,DEP3,6.686241349406977,3.2689707524835354,VEH13,High,34.38,9,12:00:00,14:00:00,15.89,1.05,25.0,34.0,True,9.53,3.97,Pending
ORD04462,2024-01-24,East,Ibadan,7.341734956109051,4.034405878881666,DEP1,7.348692822320724,4.023186377512554,VEH16,Low,30.32,25,13:00:00,15:00:00,15.82,1.46,34.6,59.6,False,9.49,3.96,Delivered
ORD04463,2024-03-13,North,Ibadan,7.346673858371153,3.85595167115673,DEP3,7.297677482737676,3.8812534903529303,VEH11,Low,5.09,9,10:00:00,12:00:00,62.76,1.04,97.9,106.9,False,37.66,15.69,Pending
ORD04464,2024-01-13,West,Kano,12.028026921266195,8.493248112717815,DEP3,12.195019359596301,8.460106543417874,VEH24,Low,33.14,29,17:00:00,19:00:00,72.15,0.92,99.6,128.6,False,43.29,18.04,Delivered
ORD04465,2024-02-17,North,Abuja,8.998842456420483,7.329115438368961,DEP5,8.975227302337977,7.265892847197164,VEH41,High,33.86,24,18:00:00,20:00:00,43.24,1.18,76.5,100.5,False,25.94,10.81,Pending
ORD04466,2024-03-10,North,Kano,11.911667357761832,8.664149792620146,DEP3,11.870428621282477,8.535960932582036,VEH13,Low,4.06,5,15:00:00,17:00:00,15.41,1.27,29.4,34.4,True,9.25,3.85,In Transit
ORD04467,2024-06-20,South,Lagos,6.562917400451138,3.4145930969250706,DEP2,6.545254715138409,3.5602086656047627,VEH44,Medium,25.61,27,17:00:00,19:00:00,46.04,0.97,67.0,94.0,False,27.62,11.51,Pending
ORD04468,2024-05-01,South,Port Harcourt,4.7353699058533225,7.059430985993236,DEP4,4.741556074677131,7.059410153276207,VEH28,Medium,10.7,15,10:00:00,12:00:00,84.14,1.5,189.3,204.3,False,50.48,21.04,Pending
ORD04469,2024-02-02,West,Port Harcourt,4.780080702024129,7.1182655214520665,DEP3,4.964794454556963,7.248229515502832,VEH31,Low,17.46,15,11:00:00,13:00:00,76.09,0.96,109.6,124.6,False,45.65,19.02,Pending
ORD04470,2024-04-29,North,Kano,12.02715920025843,8.632868513894568,DEP2,12.098648277014039,8.474768867433786,VEH25,Medium,42.51,18,07:00:00,09:00:00,43.26,0.95,61.6,79.6,False,25.96,10.81,Delivered
ORD04471,2024-05-28,South,Abuja,9.08500621767438,7.471271425921389,DEP5,9.263335163911245,7.49788312869115,VEH48,Low,0.78,24,10:00:00,12:00:00,15.2,0.85,19.4,43.4,False,9.12,3.8,Delivered
ORD04472,2024-02-05,North,Lagos,6.444642748598777,3.355806991203955,DEP3,6.459797325931451,3.224673992507324,VEH4,High,44.17,8,09:00:00,11:00:00,62.31,1.36,127.1,135.1,False,37.39,15.58,Pending
ORD04473,2024-05-25,North,Abuja,9.050809877771085,7.380647203257514,DEP4,9.00354848421469,7.373970644839397,VEH11,Medium,30.71,24,17:00:00,19:00:00,50.31,1.39,104.9,128.9,False,30.19,12.58,Delivered
ORD04474,2024-05-09,South,Kano,12.082227833721966,8.58583677067352,DEP3,11.89809919213946,8.769976967783725,VEH29,Medium,36.88,11,09:00:00,11:00:00,64.73,1.32,128.2,139.2,False,38.84,16.18,Delivered
ORD04475,2024-02-03,North,Lagos,6.4395963564793846,3.2927252655275345,DEP2,6.385648261032395,3.238180386976213,VEH29,Low,21.32,27,15:00:00,17:00:00,17.43,1.4,36.6,63.6,True,10.46,4.36,In Transit
ORD04476,2024-06-02,South,Kano,12.017819386185606,8.56555237927005,DEP5,11.830049015290108,8.628311118383651,VEH45,Medium,6.27,15,13:00:00,15:00:00,74.84,1.36,152.7,167.7,False,44.9,18.71,Pending
ORD04477,2024-02-16,North,Kano,12.010995251591968,8.521820571828172,DEP1,12.116945089496186,8.515031115703735,VEH27,High,11.52,10,08:00:00,10:00:00,48.11,1.45,104.6,114.6,True,28.87,12.03,Delivered
ORD04478,2024-06-16,East,Port Harcourt,4.775074658414905,7.1309157001945245,DEP5,4.6370613234959315,6.883209482007179,VEH6,Low,35.08,5,17:00:00,19:00:00,20.68,1.02,31.6,36.6,False,12.41,5.17,In Transit
ORD04479,2024-04-10,East,Abuja,9.003774596196115,7.365049653826509,DEP2,8.988683997556985,7.493135055595594,VEH26,Medium,35.25,14,10:00:00,12:00:00,95.58,1.31,187.8,201.8,False,57.35,23.89,Pending
ORD04480,2024-04-17,North,Ibadan,7.416463550604277,3.9858407778125304,DEP3,7.530686982259271,3.86549469315022,VEH10,Low,15.35,27,18:00:00,20:00:00,74.64,0.96,107.5,134.5,False,44.78,18.66,Delivered
ORD04481,2024-06-10,North,Lagos,6.606804000829594,3.386156345017377,DEP4,6.444449971237133,3.489639971875993,VEH41,Low,15.96,10,13:00:00,15:00:00,96.4,1.49,215.5,225.5,False,57.84,24.1,Delivered
ORD04482,2024-03-22,South,Abuja,9.109859248393239,7.321326777950046,DEP4,8.981783539973316,7.404766784886422,VEH33,Low,42.65,25,14:00:00,16:00:00,20.12,0.87,26.3,51.3,False,12.07,5.03,In Transit
ORD04483,2024-03-22,West,Ibadan,7.292395496637807,3.9483935124720095,DEP1,7.531380387837883,3.763943697057557,VEH4,High,11.01,11,09:00:00,11:00:00,69.94,1.38,144.8,155.8,False,41.96,17.48,In Transit
ORD04484,2024-01-11,North,Abuja,9.137979905859833,7.4556136114640665,DEP1,8.928419920325336,7.357495032873167,VEH38,Low,49.24,6,16:00:00,18:00:00,98.91,1.22,181.0,187.0,False,59.35,24.73,Delivered
ORD04485,2024-03-28,West,Abuja,9.118353440944226,7.488856759257062,DEP4,9.056471144496484,7.253346743153517,VEH29,Medium,33.61,14,12:00:00,14:00:00,96.09,1.29,185.9,199.9,False,57.65,24.02,In Transit
ORD04486,2024-05-02,South,Lagos,6.585064225404747,3.363749760794123,DEP5,6.362985261657941,3.2467528346206933,VEH43,Medium,49.14,19,16:00:00,18:00:00,50.33,0.81,61.2,80.2,True,30.2,12.58,In Transit
ORD04487,2024-04-17,South,Kano,12.093273456146235,8.591455982394212,DEP2,12.136707359316736,8.611283256814758,VEH12,High,5.53,14,12:00:00,14:00:00,62.33,1.5,140.2,154.2,False,37.4,15.58,Delivered
ORD04488,2024-05-15,East,Port Harcourt,4.722547556529189,7.118158839503009,DEP1,4.709792318260305,7.007346489084875,VEH22,Medium,18.95,28,12:00:00,14:00:00,90.08,1.15,155.4,183.4,False,54.05,22.52,In Transit
ORD04489,2024-04-29,East,Lagos,6.513834857366885,3.4428050217673554,DEP4,6.343962853721979,3.2137825260380897,VEH14,Medium,1.57,29,07:00:00,09:00:00,69.42,1.17,121.8,150.8,False,41.65,17.36,Delivered
ORD04490,2024-01-28,West,Kano,12.077404425173656,8.591606580594522,DEP4,11.890927829104799,8.713958949241768,VEH37,High,15.07,17,11:00:00,13:00:00,93.7,0.98,137.7,154.7,False,56.22,23.43,Delivered
ORD04491,2024-05-28,West,Kano,11.935744130574058,8.590564798302138,DEP3,11.822406047188098,8.406464691393047,VEH27,Low,25.05,6,18:00:00,20:00:00,23.08,0.81,28.0,34.0,False,13.85,5.77,Pending
ORD04492,2024-04-24,East,Abuja,9.035711382286303,7.394073470769318,DEP2,9.03421548058417,7.252787786464169,VEH12,High,29.19,17,17:00:00,19:00:00,71.61,1.27,136.4,153.4,False,42.97,17.9,In Transit
ORD04493,2024-01-23,North,Abuja,9.055252384256654,7.326119230234223,DEP5,9.076294709396288,7.554772701974833,VEH11,Low,23.7,9,11:00:00,13:00:00,21.18,0.87,27.6,36.6,True,12.71,5.29,In Transit
ORD04494,2024-03-31,West,Kano,12.090985327619777,8.640501881775384,DEP5,11.927386789080193,8.510040962482071,VEH41,Medium,44.81,28,09:00:00,11:00:00,19.4,1.17,34.0,62.0,False,11.64,4.85,Pending
ORD04495,2024-05-04,West,Abuja,9.11920085503586,7.377878070393138,DEP4,8.892460937017235,7.289703525487809,VEH3,Medium,45.14,7,10:00:00,12:00:00,53.27,1.37,109.5,116.5,True,31.96,13.32,In Transit
ORD04496,2024-02-24,North,Kano,12.013337108558124,8.680620419142462,DEP2,12.165853630222738,8.585055216804161,VEH40,Medium,16.25,6,14:00:00,16:00:00,60.96,1.27,116.1,122.1,True,36.58,15.24,In Transit
ORD04497,2024-02-15,South,Abuja,9.076171018460126,7.463056644219019,DEP1,8.949831408713953,7.332364732249613,VEH2,High,34.48,29,09:00:00,11:00:00,26.18,1.11,43.6,72.6,False,15.71,6.54,Pending
ORD04498,2024-06-20,South,Kano,12.094946709325658,8.617075194537316,DEP5,12.18182289385645,8.680876561299431,VEH10,Low,36.37,24,16:00:00,18:00:00,60.0,0.9,81.0,105.0,False,36.0,15.0,Pending
ORD04499,2024-05-25,West,Kano,12.006142858177258,8.542433240100696,DEP2,12.201669021740512,8.49868477604049,VEH36,Medium,11.92,5,13:00:00,15:00:00,63.14,1.16,109.9,114.9,False,37.88,15.79,Delivered
ORD04500,2024-03-25,South,Ibadan,7.281770582650903,3.8729066357984943,DEP5,7.5019171767310056,3.940476782059024,VEH4,High,7.73,19,14:00:00,16:00:00,47.59,0.98,70.0,89.0,False,28.55,11.9,Delivered
ORD04501,2024-07-11,West,Kano,11.946918292222469,8.683445055289022,DEP4,11.947009810743097,8.410472441868936,VEH30,High,48.53,24,06:00:00,08:00:00,79.89,0.98,117.4,141.4,True,47.93,19.97,In Transit
ORD04502,2024-02-09,East,Ibadan,7.359278366941079,4.019457914919026,DEP3,7.32046540772931,3.9739616168026397,VEH26,Medium,26.98,17,12:00:00,14:00:00,41.33,1.25,77.5,94.5,False,24.8,10.33,Delivered
ORD04503,2024-02-26,West,Ibadan,7.372158147460378,3.8512460983347947,DEP1,7.503253243059175,3.792262313101488,VEH44,High,23.47,25,10:00:00,12:00:00,58.83,1.29,113.8,138.8,False,35.3,14.71,In Transit
ORD04504,2024-02-10,East,Ibadan,7.359659307057591,3.9941096974061066,DEP1,7.230040033887429,4.0083782193083115,VEH34,Medium,41.4,15,15:00:00,17:00:00,89.17,1.21,161.8,176.8,False,53.5,22.29,Delivered
ORD04505,2024-02-12,West,Port Harcourt,4.778179039615007,6.982471302342725,DEP2,4.753823501150978,7.065789749261776,VEH25,Medium,10.22,23,18:00:00,20:00:00,95.35,1.43,204.5,227.5,False,57.21,23.84,Pending
ORD04506,2024-03-24,West,Abuja,8.983091438973085,7.410992359646078,DEP2,9.192223516098645,7.296756783973603,VEH32,Low,26.43,25,10:00:00,12:00:00,41.79,0.94,58.9,83.9,False,25.07,10.45,In Transit
ORD04507,2024-07-02,South,Ibadan,7.400447476775165,4.0457384350813665,DEP4,7.323614904111978,3.967951603305787,VEH4,High,16.73,26,10:00:00,12:00:00,87.94,1.41,186.0,212.0,False,52.76,21.98,Pending
ORD04508,2024-03-05,East,Abuja,9.012254677589594,7.478589774847612,DEP4,8.937103484422426,7.2367759838501335,VEH27,Medium,32.82,8,06:00:00,08:00:00,39.82,1.17,69.9,77.9,False,23.89,9.96,In Transit
ORD04509,2024-07-05,West,Ibadan,7.408014156387493,3.857567447558597,DEP1,7.294681268436397,3.9313625247075468,VEH35,Low,13.7,17,14:00:00,16:00:00,6.8,0.86,8.8,25.8,False,4.08,1.7,Delivered
ORD04510,2024-04-08,West,Ibadan,7.437849573750747,4.029277351842585,DEP5,7.23839332097218,3.8467047829165946,VEH11,Medium,32.79,13,15:00:00,17:00:00,95.52,1.01,144.7,157.7,False,57.31,23.88,In Transit
ORD04511,2024-07-12,South,Lagos,6.5954427252472,3.3804049288900755,DEP5,6.707023455632312,3.2337034649712764,VEH24,Low,48.7,21,12:00:00,14:00:00,45.22,1.47,99.7,120.7,False,27.13,11.3,In Transit
ORD04512,2024-01-23,South,Port Harcourt,4.8073380434103035,7.055816426824116,DEP3,4.937510003910928,7.138851400295758,VEH18,Low,31.17,22,14:00:00,16:00:00,42.86,1.35,86.8,108.8,False,25.72,10.71,Delivered
ORD04513,2024-01-26,South,Abuja,9.166145666657863,7.3005621793886055,DEP5,9.111638038581063,7.54499237159134,VEH2,Low,32.83,17,15:00:00,17:00:00,80.48,1.43,172.6,189.6,False,48.29,20.12,In Transit
ORD04514,2024-04-17,North,Port Harcourt,4.8657902031706115,7.093203480272954,DEP2,5.001498356545567,7.195273863156629,VEH42,Low,40.86,20,13:00:00,15:00:00,10.47,0.97,15.2,35.2,False,6.28,2.62,Pending
ORD04515,2024-05-21,North,Ibadan,7.388851204865018,3.9889120209949627,DEP1,7.298785957320191,3.7843312452483295,VEH50,High,15.9,10,08:00:00,10:00:00,77.56,1.41,164.0,174.0,False,46.54,19.39,Pending
ORD04516,2024-04-08,South,Lagos,6.6069807296688685,3.3549733358288294,DEP1,6.473415429944079,3.3418829883887162,VEH33,Medium,19.1,10,06:00:00,08:00:00,67.29,1.05,106.0,116.0,True,40.37,16.82,Pending
ORD04517,2024-05-28,North,Abuja,8.980568787322849,7.386404920137575,DEP3,8.966160826471434,7.210122855113848,VEH10,Low,23.81,7,09:00:00,11:00:00,22.18,1.12,37.3,44.3,False,13.31,5.54,In Transit
ORD04518,2024-06-22,North,Abuja,9.032049997322057,7.419341774056087,DEP3,9.272850954749583,7.417492768284666,VEH50,Low,32.52,23,14:00:00,16:00:00,92.09,1.06,146.4,169.4,False,55.25,23.02,Pending
ORD04519,2024-01-12,South,Port Harcourt,4.748909689957117,7.006359456586111,DEP2,4.77671797628582,7.107807072502336,VEH8,High,0.73,24,12:00:00,14:00:00,85.63,0.85,109.2,133.2,False,51.38,21.41,Pending
ORD04520,2024-02-16,East,Lagos,6.60453102978371,3.4690869042409798,DEP5,6.720441117644854,3.5030040737627512,VEH2,Low,7.52,8,16:00:00,18:00:00,71.2,0.94,100.4,108.4,False,42.72,17.8,In Transit
ORD04521,2024-04-12,North,Kano,12.081625567116081,8.555221185131069,DEP1,11.932918390830016,8.758961318365948,VEH45,Low,1.15,27,07:00:00,09:00:00,21.01,1.1,34.7,61.7,False,12.61,5.25,Delivered
ORD04522,2024-04-28,West,Lagos,6.564544313462038,3.408713233208947,DEP3,6.59216475006686,3.5312088113642655,VEH14,Low,6.49,14,10:00:00,12:00:00,53.17,1.31,104.5,118.5,False,31.9,13.29,In Transit
ORD04523,2024-07-19,West,Abuja,9.103723688584832,7.388262823987853,DEP1,8.883345834348866,7.222780906259154,VEH24,Low,6.39,15,10:00:00,12:00:00,35.64,0.88,47.0,62.0,False,21.38,8.91,In Transit
ORD04524,2024-06-07,North,Port Harcourt,4.800816462612522,6.985528398117117,DEP1,4.927266479010482,7.198395046684887,VEH30,High,19.79,6,17:00:00,19:00:00,52.11,1.47,114.9,120.9,False,31.27,13.03,In Transit
ORD04525,2024-02-04,West,Lagos,6.531501551069724,3.478214643168685,DEP2,6.381252397476822,3.5240905682386794,VEH35,Low,25.11,6,10:00:00,12:00:00,4.23,1.48,9.4,15.4,True,2.54,1.06,Delivered
ORD04526,2024-06-17,North,Abuja,9.16950957994867,7.3752541680365775,DEP5,9.25815682843436,7.255003856895418,VEH47,Low,34.17,14,16:00:00,18:00:00,20.81,0.97,30.3,44.3,False,12.49,5.2,Delivered
